TIMESTAMP,UserID,TaskID,RaycastCount,LassoCount,SelectedACount,SelectedBCount,UnselectedCount
3180.22,9,42,0,14,96,0, 104
3182.054,9,42,1,0,97,0, 103
3184.92,9,42,1,0,98,0, 102
3185.687,9,42,1,0,99,0, 101
3192.47,9,43,0,0,0,0,200
3205.637,9,43,0,94,94,0, 106
3209.287,9,43,1,0,95,0, 105
3216.404,9,43,1,0,96,0, 104
3217.27,9,43,1,0,97,0, 103
3217.97,9,43,1,0,98,0, 102
3220.054,9,44,0,0,0,0,200
3222.804,9,44,0,96,96,0, 104
3224.42,9,44,1,0,97,0, 103
3230.437,9,44,1,0,98,0, 102
3231.037,9,44,1,0,99,0, 101
3231.737,9,44,1,0,100,0, 100
3237.887,9,44,1,0,99,0, 101
3239.437,9,44,1,0,100,0, 100
3242.387,9,44,1,0,99,0, 101
3242.904,9,44,1,0,98,0, 102
3247.604,9,44,1,0,97,0, 103
3249.604,9,45,0,0,0,0,200
3253.37,9,45,0,93,93,0, 107
3254.47,9,45,0,7,100,0, 100
3258.837,9,45,1,0,99,1, 100
3259.787,9,45,1,0,100,0, 100
3261.237,9,45,1,0,101,0, 99
3269.47,9,45,1,0,100,0, 100
3272.004,9,46,0,0,0,0,200
3278.637,9,46,0,83,83,0, 117
3280.204,9,46,0,19,102,0, 98
3281.287,9,46,0,2,104,0, 96
3291.304,9,46,1,0,105,0, 95
3294.637,9,47,0,0,0,0,200
3300.637,9,47,0,79,79,0, 121
3302.704,9,47,0,8,87,0, 113
3304.82,9,47,0,21,108,0, 92
3305.687,9,47,1,0,107,1, 92
3306.02,9,47,0,2,109,1, 90
3307.237,9,47,1,0,110,0, 90
3311.837,9,47,1,0,111,0, 89
3436.92,9,48,0,0,0,0,200
3443.82,9,48,0,81,81,0, 119
3444.504,9,48,1,0,80,1, 119
3445.654,9,48,0,19,99,1, 100
3446.47,9,48,1,0,100,0, 100
3456.771,9,48,1,0,99,0, 101
3458.237,9,48,1,0,98,0, 102
3461.637,9,48,1,0,99,0, 101
3462.354,9,48,1,0,100,0, 100
3467.17,9,48,1,0,101,0, 99
3467.937,9,48,1,0,102,0, 98
3469.97,9,48,1,0,101,0, 99
3471.554,9,49,0,0,0,0,200
3477.954,9,49,0,89,89,0, 111
3480.02,9,49,0,9,98,0, 102
3481.404,9,49,0,2,100,0, 100
3484.07,9,49,0,1,101,0, 99
3487.704,9,49,1,0,102,0, 98
3491.737,9,49,1,0,103,0, 97
3498.92,9,49,1,0,104,0, 96
3502.004,9,50,0,0,0,0,200
3509.904,9,50,0,91,91,0, 109
3511.537,9,50,0,2,93,0, 107
3512.387,9,50,0,1,94,0, 106
3515.42,9,50,0,6,100,0, 100
3523.537,9,51,0,0,0,0,200
3527.787,9,51,0,84,84,0, 116
3529.537,9,51,0,13,97,0, 103
3530.62,9,51,1,0,98,0, 102
3535.554,9,51,1,0,97,1, 102
3536.004,9,51,1,0,98,0, 102
3538.404,9,51,1,0,97,0, 103
3543.887,9,52,0,0,0,0,200
3554.037,9,52,0,32,32,0, 168
3555.054,9,52,0,39,71,0, 129
3556.437,9,52,0,4,75,0, 125
3560.52,9,52,0,9,84,0, 116
3561.22,9,52,1,0,85,0, 115
3561.72,9,52,0,3,88,0, 112
3562.804,9,52,0,3,91,0, 109
3563.637,9,52,1,0,92,0, 108
3564.204,9,52,0,3,95,0, 105
3564.837,9,52,1,0,96,0, 104
3565.271,9,52,0,1,97,0, 103
3568.837,9,52,1,0,98,0, 102
3570.537,9,52,1,0,99,0, 101
3574.72,9,53,0,0,0,0,200
3580.437,9,53,0,100,100,0, 100
3583.22,9,53,0,2,102,0, 98
3585.454,9,54,0,0,0,0,200
3589.17,9,54,0,93,93,0, 107
3596.287,9,54,0,3,96,0, 104
3604.62,9,54,1,0,95,0, 105
3626.67,9,55,0,0,0,0,200
3641.237,9,55,0,97,97,0, 103
3642.47,9,55,1,0,98,0, 102
3643.604,9,55,1,0,99,0, 101
3659.62,9,56,0,0,0,0,200
3672.654,9,56,0,94,94,0, 106
3674.32,9,56,0,5,99,0, 101
3681.904,9,57,0,0,0,0,200
3699.087,9,57,0,96,96,0, 104
3705.787,9,57,1,0,97,0, 103
3706.354,9,57,1,0,98,0, 102
3708.054,9,57,1,0,99,0, 101
3708.704,9,57,1,0,98,1, 101
3709.237,9,57,1,0,99,1, 100
3709.854,9,57,1,0,100,0, 100
3710.771,9,57,1,0,101,0, 99
3711.42,9,57,1,0,102,0, 98
3711.954,9,57,1,0,103,0, 97
3712.62,9,57,1,0,102,1, 97
3713.237,9,57,1,0,103,0, 97
3714.487,9,57,1,0,104,0, 96
3715.47,9,57,1,0,105,0, 95
3718.737,9,57,1,0,106,0, 94
3726.037,9,58,0,0,0,0,200
3739.254,9,58,0,96,96,0, 104
3740.537,9,58,1,0,97,0, 103
3746.82,9,59,0,0,0,0,200
3753.354,9,59,0,99,99,0, 101
3755.104,9,59,0,4,103,0, 97
3767.837,9,59,0,5,98,0, 102
3771.07,9,60,0,0,0,0,200
3793.337,9,60,1,0,1,0, 199
3794.404,9,60,0,81,82,0, 118
3795.487,9,60,1,0,83,0, 117
3796.137,9,60,0,10,93,0, 107
3797.387,9,60,0,2,95,0, 105
3798.487,9,60,0,5,100,0, 100
3799.087,9,60,1,0,101,0, 99
3801.72,9,60,1,0,102,0, 98
3804.987,9,60,1,0,103,0, 97
3805.97,9,60,1,0,104,0, 96
3807.037,9,60,1,0,105,0, 95
3807.687,9,60,1,0,106,0, 94
3808.07,9,60,1,0,107,0, 93
3808.954,9,60,1,0,108,0, 92
3809.654,9,60,1,0,109,0, 91
3812.22,9,60,1,0,110,0, 90
3821.704,9,61,0,0,0,0,200
3828.271,9,61,0,94,94,0, 106
3829.537,9,61,0,9,103,0, 97
3836.704,9,61,1,0,104,0, 96
3837.454,9,61,1,0,105,0, 95
3838.17,9,61,1,0,106,0, 94
3838.687,9,61,1,0,107,0, 93
3841.637,9,62,0,0,0,0,200
3849.67,9,62,0,100,100,0, 100
3851.771,9,63,0,0,0,0,200
3868.404,9,63,0,53,53,0, 147
3869.687,9,63,0,20,73,0, 127
3871.404,9,63,0,9,82,0, 118
3872.404,9,63,0,2,84,0, 116
3875.837,9,63,0,3,87,0, 113
3877.521,9,63,0,1,88,0, 112
3878.37,9,63,0,1,89,0, 111
3880.887,9,63,0,2,91,0, 109
3881.92,9,63,0,2,93,0, 107
3886.887,9,63,0,2,95,0, 105
3888.204,9,64,0,0,0,0,200
3899.12,9,64,0,83,83,0, 117
3903.387,9,64,1,0,84,0, 116
3910.42,9,65,0,0,0,0,200
3921.954,9,65,0,96,96,0, 104
3923.17,9,65,1,0,97,0, 103
3923.987,9,65,1,0,98,0, 102
4047.67,9,66,0,0,0,0,200
4056.187,9,66,0,70,70,0, 130
4057.72,9,66,0,27,97,0, 103
4059.104,9,66,0,3,100,0, 100
4067.004,9,66,1,0,99,1, 100
4070.271,9,66,1,0,99,0, 101
4073.687,9,67,0,0,0,0,200
4085.437,9,67,0,96,96,0, 104
4091.92,9,67,1,0,97,0, 103
4092.57,9,67,1,0,98,0, 102
4093.22,9,67,1,0,99,0, 101
4093.77,9,67,1,0,100,0, 100
4095.321,9,68,0,0,0,0,200
4114.371,9,68,0,80,80,0, 120
4120.737,9,68,0,19,99,0, 101
4128.354,9,69,0,0,0,0,200
4138.021,9,69,0,102,102,0, 98
4145.504,9,69,1,0,101,1, 98
4150.237,9,69,1,0,101,0, 99
4152.037,9,70,0,0,0,0,200
4161.804,9,70,0,92,92,0, 108
4165.271,9,70,0,5,97,0, 103
4166.537,9,70,0,1,98,0, 102
4167.387,9,70,1,0,99,0, 101
4171.271,9,71,0,0,0,0,200
4182.737,9,71,0,95,95,0, 105
4184.204,9,71,0,4,99,0, 101
4185.154,9,71,0,1,100,0, 100
4186.337,9,72,0,0,0,0,200
4205.087,9,72,0,89,89,0, 111
4206.47,9,72,0,4,93,0, 107
4208.17,9,72,0,8,101,0, 99
70.93667,10,1,0,0,0,0,200
110.7367,10,1,0,0,0,0, 200
136.8867,10,2,0,0,0,0,200
209.0033,10,2,1,0,1,0, 199
210.9867,10,2,1,0,2,0, 198
211.7367,10,2,1,0,3,0, 197
212.8033,10,2,1,0,4,0, 196
214.2367,10,2,1,0,5,0, 195
214.92,10,2,1,0,6,0, 194
216.17,10,2,1,0,7,0, 193
216.7534,10,2,1,0,8,0, 192
218.3867,10,2,1,0,9,0, 191
218.9534,10,2,1,0,10,0, 190
234.0867,10,2,1,0,11,0, 189
234.7033,10,2,0,1,12,0, 188
235.17,10,2,1,0,13,0, 187
235.57,10,2,0,65,78,0, 122
236.9867,10,2,0,46,124,0, 76
254.5367,10,2,0,23,123,23, 54
255.6867,10,2,0,19,110,42, 48
290.92,10,2,1,0,111,42, 47
297.9367,10,2,0,3,111,45, 44
300.6034,10,2,0,20,110,65, 25
303.0201,10,2,0,9,119,61, 20
313.77,10,2,0,1,119,60, 21
326.87,10,3,0,0,0,0,200
340.97,10,3,0,133,0,133, 67
344.0367,10,3,0,41,41,123, 36
348.1034,10,3,0,1,42,123, 35
362.0534,10,3,0,17,39,140, 21
365.3033,10,3,0,1,40,140, 20
366.67,10,3,0,2,42,140, 18
368.9034,10,3,0,4,46,140, 14
372.2534,10,3,0,3,46,143, 11
374.9034,10,3,0,1,47,143, 10
375.82,10,3,1,0,48,143, 9
376.5534,10,3,1,0,49,143, 8
379.8367,10,3,1,0,49,144, 7
383.07,10,3,1,0,50,144, 6
383.6034,10,3,1,0,51,144, 5
388.62,10,3,1,0,51,145, 4
396.2034,10,3,1,0,52,145, 3
396.6867,10,3,1,0,53,145, 2
397.3867,10,3,1,0,54,145, 1
400.7035,10,3,1,0,55,145, 0
410.5867,10,4,0,0,0,0,200
433.3867,10,4,1,0,1,0, 199
434.2034,10,4,1,0,2,0, 198
435.0201,10,4,1,0,3,0, 197
435.52,10,4,1,0,4,0, 196
435.9367,10,4,1,0,5,0, 195
436.8034,10,4,1,0,6,0, 194
438.2033,10,4,1,0,7,0, 193
438.7534,10,4,1,0,8,0, 192
439.7534,10,4,0,1,9,0, 191
440.67,10,4,0,1,10,0, 190
446.02,10,4,1,0,11,0, 189
446.7034,10,4,1,0,12,0, 188
448.02,10,4,1,0,13,0, 187
448.4533,10,4,1,0,14,0, 186
449.42,10,4,1,0,15,0, 185
449.9367,10,4,1,0,16,0, 184
470.97,10,4,0,15,31,0, 169
481.27,10,4,0,4,31,4, 165
483.6367,10,4,0,6,31,10, 159
493.42,10,4,0,24,55,10, 135
496.9201,10,4,0,39,55,49, 96
499.9534,10,4,0,30,85,42, 73
505.3701,10,4,0,11,82,53, 65
506.1867,10,4,0,1,82,54, 64
507.2034,10,4,0,2,82,56, 62
508.2867,10,4,0,1,82,57, 61
509.1701,10,4,1,0,82,58, 60
510.3201,10,4,1,0,82,59, 59
512.3367,10,4,1,0,82,60, 58
512.7034,10,4,1,0,82,61, 57
513.4534,10,4,1,0,82,62, 56
514.1034,10,4,1,0,82,63, 55
516.0701,10,4,0,4,82,67, 51
517.6367,10,4,0,2,82,69, 49
518.0534,10,4,1,0,82,70, 48
519.1367,10,4,1,0,82,71, 47
519.9535,10,4,1,0,82,72, 46
520.6034,10,4,1,0,82,73, 45
526.17,10,4,0,5,82,78, 40
529.3367,10,4,0,4,86,78, 36
529.8367,10,4,1,0,87,78, 35
530.4367,10,4,1,0,88,78, 34
532.0201,10,4,0,2,90,78, 32
532.7367,10,4,1,0,91,78, 31
533.5867,10,4,1,0,92,78, 30
535.3034,10,4,0,3,95,78, 27
535.7534,10,4,1,0,96,78, 26
536.8867,10,4,0,2,98,78, 24
539.5701,10,4,0,8,98,86, 16
544.3701,10,4,1,0,99,86, 15
544.8701,10,4,1,0,100,86, 14
545.3369,10,4,1,0,101,85, 14
545.9701,10,4,1,0,102,85, 13
546.3534,10,4,1,0,103,85, 12
546.7368,10,4,1,0,104,85, 11
547.8534,10,4,0,4,108,85, 7
548.2034,10,4,1,0,109,85, 6
548.67,10,4,1,0,110,85, 5
551.2701,10,4,0,2,112,85, 3
551.7534,10,4,1,0,113,85, 2
553.5367,10,4,1,0,114,85, 1
555.4534,10,4,1,0,115,85, 0
561.2701,10,5,0,0,0,0,200
569.1701,10,5,0,22,22,0, 178
572.0367,10,5,0,55,22,55, 123
574.6534,10,5,0,27,22,82, 96
578.6867,10,5,0,12,34,82, 84
581.0867,10,5,0,5,34,87, 79
587.5867,10,5,0,6,40,87, 73
589.5201,10,5,0,20,60,87, 53
592.9868,10,5,0,14,60,101, 39
595.42,10,5,1,0,61,101, 38
596.7034,10,5,0,3,64,101, 35
597.62,10,5,0,1,65,101, 34
598.5703,10,5,0,4,69,100, 31
599.3701,10,5,1,0,70,100, 30
600.3868,10,5,0,4,74,98, 28
601.3035,10,5,1,0,75,98, 27
602.3367,10,5,0,2,77,98, 25
603.1534,10,5,1,0,78,98, 24
606.3867,10,5,0,1,78,99, 23
608.9701,10,5,1,0,78,100, 22
609.6867,10,5,1,0,78,101, 21
610.4034,10,5,1,0,78,102, 20
611.7867,10,5,0,3,78,105, 17
612.8868,10,5,0,2,78,107, 15
613.6534,10,5,1,0,78,108, 14
615.0534,10,5,1,0,78,109, 13
617.7867,10,5,1,0,79,109, 12
618.5201,10,5,1,0,80,109, 11
619.0701,10,5,1,0,81,109, 10
619.4367,10,5,1,0,82,109, 9
619.92,10,5,1,0,83,109, 8
620.5034,10,5,1,0,84,109, 7
620.9701,10,5,1,0,85,109, 6
621.3534,10,5,1,0,86,109, 5
621.8867,10,5,1,0,87,109, 4
622.3867,10,5,1,0,88,109, 3
622.8035,10,5,1,0,89,109, 2
625.9701,10,5,0,1,90,109, 1
627.5701,10,5,1,0,91,109, 0
642.2534,10,6,0,0,0,0,200
665.7534,10,6,0,2,2,0, 198
667.2701,10,6,0,7,9,0, 191
669.9034,10,6,0,8,9,8, 183
688.5534,10,6,0,27,36,8, 156
690.8369,10,6,0,9,33,17, 150
692.2701,10,6,0,11,33,28, 139
694.77,10,6,0,18,51,28, 121
697.5867,10,6,0,6,51,34, 115
699.2034,10,6,0,11,51,45, 104
701.8034,10,6,0,20,71,45, 84
704.3367,10,6,0,16,70,61, 69
707.6201,10,6,0,12,69,73, 58
708.7202,10,6,0,5,67,78, 55
709.0867,10,6,1,0,67,79, 54
709.8534,10,6,1,0,67,80, 53
710.7867,10,6,0,2,67,82, 51
711.5534,10,6,0,2,67,84, 49
714.5701,10,6,0,7,74,81, 45
716.9868,10,6,1,0,75,81, 44
717.4201,10,6,0,7,82,81, 37
719.7201,10,6,0,5,82,86, 32
722.0367,10,6,0,4,86,86, 28
724.1034,10,6,0,4,85,90, 25
725.9368,10,6,0,4,82,94, 24
728.3367,10,6,1,0,83,94, 23
729.8702,10,6,0,8,91,89, 20
731.6868,10,6,0,4,95,89, 16
733.3867,10,6,0,3,98,89, 13
734.3534,10,6,0,1,99,89, 12
734.9368,10,6,1,0,100,89, 11
735.9367,10,6,1,0,101,89, 10
737.4534,10,6,1,0,102,89, 9
738.3701,10,6,1,0,103,89, 8
740.72,10,6,1,0,103,90, 7
741.4534,10,6,1,0,103,91, 6
742.4701,10,6,1,0,103,92, 5
743.2534,10,6,1,0,103,93, 4
744.2867,10,6,1,0,103,94, 3
745.3201,10,6,1,0,103,93, 4
745.5367,10,6,0,1,103,94, 3
748.3201,10,6,0,1,104,93, 3
749.52,10,6,0,1,105,92, 3
750.2368,10,6,1,0,106,91, 3
750.6534,10,6,0,5,111,86, 3
752.2201,10,6,0,3,114,83, 3
755.22,10,7,0,0,0,0,200
765.0034,10,7,0,14,0,14, 186
766.2534,10,7,0,2,0,16, 184
769.9701,10,7,0,7,0,23, 177
772.97,10,7,0,9,0,32, 168
774.4368,10,7,0,2,0,34, 166
775.2867,10,7,0,2,0,36, 164
776.3534,10,7,0,7,0,43, 157
777.5201,10,7,0,10,0,53, 147
778.6201,10,7,0,11,0,64, 136
782.7368,10,7,0,2,2,64, 134
783.8701,10,7,0,3,5,64, 131
785.1701,10,7,0,14,19,64, 117
787.0367,10,7,0,12,31,64, 105
790.1201,10,7,0,5,31,69, 100
792.7535,10,7,0,5,36,69, 95
793.4701,10,7,0,1,37,69, 94
794.2867,10,7,1,0,38,69, 93
797.8367,10,7,1,0,38,70, 92
798.2034,10,7,1,0,38,71, 91
798.67,10,7,1,0,38,72, 90
801.3701,10,7,1,0,39,72, 89
804.3201,10,7,1,0,39,73, 88
804.9868,10,7,1,0,39,74, 87
805.7201,10,7,1,0,39,75, 86
807.8034,10,7,0,2,39,77, 84
810.0534,10,7,1,0,40,77, 83
811.3534,10,7,0,2,42,77, 81
811.8701,10,7,1,0,43,77, 80
812.6534,10,7,1,0,44,77, 79
813.3868,10,7,1,0,45,77, 78
814.1368,10,7,1,0,46,77, 77
815.3701,10,7,0,2,48,77, 75
816.3701,10,7,0,1,49,77, 74
817.6867,10,7,0,1,50,77, 73
818.7867,10,7,0,2,52,77, 71
819.7701,10,7,1,0,53,77, 70
822.2867,10,7,1,0,53,78, 69
823.2368,10,7,0,2,53,80, 67
823.9201,10,7,1,0,53,81, 66
825.9534,10,7,1,0,53,82, 65
828.0369,10,7,0,3,53,85, 62
831.2701,10,7,0,6,59,85, 56
834.3367,10,7,0,4,63,85, 52
835.5534,10,7,1,0,64,84, 52
836.2368,10,7,1,0,65,83, 52
836.7701,10,7,1,0,64,84, 52
838.2034,10,7,1,0,65,84, 51
839.4368,10,7,1,0,66,84, 50
840.3534,10,7,0,2,68,84, 48
840.9034,10,7,1,0,69,84, 47
842.2701,10,7,0,3,72,84, 44
842.7701,10,7,1,0,73,84, 43
843.3533,10,7,1,0,74,84, 42
845.2867,10,7,1,0,75,84, 41
845.92,10,7,1,0,76,84, 40
848.0201,10,7,1,0,76,85, 39
848.6534,10,7,1,0,76,86, 38
853.3701,10,7,0,4,76,90, 34
857.5701,10,7,0,5,81,89, 30
858.7034,10,7,1,0,82,89, 29
859.4868,10,7,1,0,83,89, 28
859.8201,10,7,1,0,84,89, 27
861.5868,10,7,1,0,84,90, 26
865.0701,10,7,0,14,84,104, 12
868.0034,10,7,0,5,89,102, 9
868.4201,10,7,1,0,90,102, 8
869.1534,10,7,1,0,91,102, 7
870.2201,10,7,0,3,94,102, 4
871.9868,10,7,1,0,95,102, 3
874.5867,10,7,1,0,96,102, 2
877.3034,10,7,1,0,97,102, 1
892.52,10,8,0,0,0,0,200
896.7201,10,8,0,11,11,0, 189
898.5034,10,8,0,16,27,0, 173
900.92,10,8,0,45,72,0, 128
904.2534,10,8,0,42,72,42, 86
907.2368,10,8,0,3,75,42, 83
908.4034,10,8,0,1,76,41, 83
922.6034,10,8,0,124,200,0, 0
925.2367,10,8,0,10,190,10, 0
926.3034,10,8,0,8,182,18, 0
927.1868,10,8,0,15,167,33, 0
928.1535,10,8,0,13,154,46, 0
929.3368,10,8,0,2,152,48, 0
930.7201,10,8,0,3,149,51, 0
931.8367,10,8,0,1,148,52, 0
933.7034,10,8,0,15,133,67, 0
935.0868,10,8,0,7,126,74, 0
936.9034,10,9,0,0,0,0,200
942.1868,10,9,0,1,0,1, 199
944.6201,10,9,1,0,0,2, 198
951.6035,10,9,0,98,0,100, 100
965.7867,10,9,0,102,102,98, 0
968.5701,10,10,0,0,0,0,200
975.4368,10,10,0,102,102,0, 98
983.3201,10,10,0,65,101,65, 34
985.3034,10,10,0,8,101,73, 26
987.6035,10,10,0,1,102,73, 25
988.2701,10,10,1,0,103,73, 24
989.6534,10,10,0,2,105,73, 22
992.5201,10,10,0,7,112,69, 19
999.6201,10,10,0,21,133,61, 6
1002.954,10,10,0,1,133,62, 5
1004.103,10,10,0,1,133,63, 4
1004.82,10,10,1,0,133,64, 3
1005.387,10,10,1,0,133,65, 2
1006.787,10,10,1,0,133,66, 1
1007.703,10,10,1,0,133,67, 0
1010.903,10,11,0,0,0,0,200
1013.553,10,11,0,2,2,0, 198
1018.72,10,11,0,188,190,0, 10
1022.053,10,11,0,77,113,77, 10
1024.12,10,11,0,2,112,79, 9
1025.22,10,11,0,6,106,85, 9
1029.837,10,11,1,0,106,86, 8
1030.57,10,11,1,0,105,87, 8
1033.17,10,11,0,1,105,88, 7
1033.954,10,11,1,0,105,89, 6
1034.937,10,11,0,2,105,91, 4
1035.77,10,11,1,0,105,92, 3
1036.953,10,11,1,0,105,93, 2
1038.52,10,11,1,0,105,94, 1
1039.203,10,11,1,0,105,95, 0
1043.404,10,11,1,0,105,94, 1
1043.72,10,11,0,1,105,95, 0
1066.82,10,12,0,0,0,0,200
1074.72,10,12,0,96,96,0, 104
1084.57,10,12,0,102,96,102, 2
1086.22,10,12,1,0,96,103, 1
1086.903,10,12,1,0,96,104, 0
1089.52,10,13,0,0,0,0,200
1098.053,10,13,0,22,0,22, 178
1105.37,10,13,0,64,64,22, 114
1116.82,10,13,0,25,60,47, 93
1118.303,10,13,1,0,60,48, 92
1119.97,10,13,1,0,60,49, 91
1120.403,10,13,1,0,60,50, 90
1120.937,10,13,1,0,60,51, 89
1121.87,10,13,0,2,60,53, 87
1122.32,10,13,1,0,60,54, 86
1128.07,10,13,0,1,61,54, 85
1129.237,10,13,0,3,64,54, 82
1131.603,10,13,0,2,64,56, 80
1132.32,10,13,1,0,64,57, 79
1133.254,10,13,1,0,64,58, 78
1133.97,10,13,1,0,64,59, 77
1135.17,10,13,1,0,64,60, 76
1136.32,10,13,0,2,64,62, 74
1136.687,10,13,1,0,64,63, 73
1137.987,10,13,0,3,64,66, 70
1138.67,10,13,1,0,64,67, 69
1153.77,10,13,0,15,79,67, 54
1156.253,10,13,0,4,79,71, 50
1160.253,10,13,0,20,99,71, 30
1163.737,10,13,0,4,99,75, 26
1166.303,10,13,0,7,106,74, 20
1170.57,10,13,1,0,107,74, 19
1171.003,10,13,1,0,108,74, 18
1171.653,10,13,1,0,109,74, 17
1172.553,10,13,1,0,110,74, 16
1173.27,10,13,1,0,111,74, 15
1173.887,10,13,1,0,112,74, 14
1175.42,10,13,0,4,116,74, 10
1175.953,10,13,1,0,117,74, 9
1176.637,10,13,1,0,118,74, 8
1177.237,10,13,1,0,119,74, 7
1177.653,10,13,1,0,120,74, 6
1178.637,10,13,1,0,121,74, 5
1182.17,10,13,1,0,122,74, 4
1186.903,10,13,0,2,122,76, 2
1187.57,10,13,1,0,122,77, 1
1188.687,10,13,0,1,122,78, 0
1195.82,10,14,0,0,0,0,200
1204.82,10,14,0,196,196,0, 4
1207.303,10,14,0,50,146,50, 4
1208.337,10,14,0,32,114,82, 4
1209.337,10,14,0,13,101,95, 4
1210.937,10,15,0,0,0,0,200
1222.353,10,15,0,121,121,0, 79
1228.037,10,15,0,96,103,96, 1
1229.437,10,15,1,0,103,97, 0
1232.87,10,16,0,0,0,0,200
1237.57,10,16,0,40,40,0, 160
1241.37,10,16,0,41,37,41, 122
1244.237,10,16,0,10,47,41, 112
1245.053,10,16,0,32,79,41, 80
1247.537,10,16,0,40,59,81, 60
1251.137,10,16,0,44,103,67, 30
1254.203,10,16,0,7,103,74, 23
1255.437,10,16,0,6,102,80, 18
1258.503,10,16,0,14,97,94, 9
1259.354,10,16,0,1,97,95, 8
1261.37,10,16,0,14,88,109, 3
1263.37,10,16,0,3,87,112, 1
1266.453,10,16,1,0,87,113, 0
1268.203,10,17,0,0,0,0,200
1273.303,10,17,0,101,101,0, 99
1280.087,10,17,0,99,100,99, 1
1281.303,10,17,1,0,100,100, 0
1293.67,10,18,0,0,0,0,200
1302.104,10,18,0,190,190,0, 10
1304.67,10,18,0,84,106,84, 10
1307.903,10,18,1,0,106,83, 11
1309.17,10,18,1,0,106,84, 10
1312.47,10,18,0,2,106,86, 8
1314.137,10,18,0,10,104,96, 0
1404.187,10,19,0,0,0,0,200
1409.337,10,19,0,101,101,0, 99
1414.053,10,19,0,99,101,99, 0
1432.403,10,20,0,0,0,0,200
1435.17,10,20,0,200,200,0, 0
1440.354,10,20,0,64,136,64, 0
1453.387,10,21,0,0,0,0,200
1455.487,10,21,0,200,200,0, 0
1460.42,10,21,0,13,187,13, 0
1461.953,10,21,0,101,86,114, 0
1464.72,10,21,0,16,102,98, 0
1488.354,10,22,0,0,0,0,200
1492.97,10,22,0,200,200,0, 0
1499.903,10,22,0,91,109,91, 0
1510.12,10,23,0,0,0,0,200
1519.337,10,23,0,189,189,0, 11
1523.27,10,23,0,200,0,200, 0
1528.12,10,23,0,84,84,116, 0
1538.72,10,23,0,69,153,47, 0
1540.954,10,23,0,47,106,94, 0
1543.22,10,24,0,0,0,0,200
1545.087,10,24,0,1,1,0, 199
1551.153,10,24,0,107,108,0, 92
1552.97,10,24,0,133,67,133, 0
1555.52,10,24,0,37,104,96, 0
1557.17,10,25,0,0,0,0,200
1560.087,10,25,0,99,99,0, 101
1562.72,10,25,0,102,97,102, 1
1564.154,10,25,1,0,97,103, 0
1565.987,10,26,0,0,0,0,200
1577.803,10,26,0,110,110,0, 90
1580.92,10,26,0,85,110,85, 5
1584.437,10,26,0,7,117,82, 1
1586.004,10,26,1,0,118,82, 0
1587.687,10,27,0,0,0,0,200
1594.354,10,27,0,96,96,0, 104
1596.52,10,27,0,25,96,25, 79
1598.237,10,27,0,79,96,104, 0
1601.487,10,28,0,0,0,0,200
1606.537,10,28,0,104,104,0, 96
1609.053,10,28,0,76,100,76, 24
1610.92,10,28,0,20,100,96, 4
1612.42,10,28,0,2,100,98, 2
1613.487,10,28,0,1,100,99, 1
1614.153,10,28,1,0,100,100, 0
1615.87,10,29,0,0,0,0,200
1621.62,10,29,0,95,95,0, 105
1625.37,10,29,0,104,95,104, 1
1626.387,10,29,0,1,95,105, 0
1715.004,10,30,0,0,0,0,200
1717.904,10,30,0,105,105,0, 95
1720.77,10,30,0,91,101,91, 8
1721.787,10,30,0,5,101,96, 3
1723.987,10,30,0,3,104,96, 0
1726.153,10,31,0,0,0,0,200
1733.387,10,31,0,100,100,0, 100
1734.387,10,31,0,1,101,0, 99
1736.987,10,31,0,97,101,97, 2
1738.187,10,31,0,2,101,99, 0
1739.57,10,32,0,0,0,0,200
1750.287,10,32,0,97,97,0, 103
1752.104,10,32,0,3,100,0, 100
1754.87,10,32,0,73,100,73, 27
1756.32,10,32,0,27,100,100, 0
1758.237,10,33,0,0,0,0,200
1772.504,10,33,0,71,71,0, 129
1774.97,10,33,0,29,100,0, 100
1779.987,10,33,0,99,100,99, 1
1781.687,10,33,1,0,100,100, 0
1798.903,10,34,0,0,0,0,200
1809.02,10,34,0,89,89,0, 111
1811.87,10,34,0,117,83,117, 0
1816.053,10,35,0,0,0,0,200
1831.32,10,35,0,104,104,0, 96
1833.97,10,35,0,106,94,106, 0
1835.653,10,36,0,0,0,0,200
1843.453,10,36,0,103,103,0, 97
1845.37,10,36,0,103,97,103, 0
1914.57,10,37,0,0,0,0,250
1924.67,10,37,0,1,1,0, 249
1956.654,10,37,0,132,133,0, 117
1958.537,10,37,0,68,201,0, 49
1962.104,10,37,0,27,228,0, 22
1964.004,10,37,0,8,236,0, 14
1966.787,10,37,0,13,249,0, 1
1981.67,10,38,0,0,0,0,250
1989.837,10,38,0,164,164,0, 86
1992.654,10,38,0,15,179,0, 71
1996.187,10,38,1,0,178,0, 72
1996.87,10,38,0,14,192,0, 58
2000.37,10,38,0,21,213,0, 37
2002.104,10,38,0,18,231,0, 19
2005.22,10,38,0,5,236,0, 14
2008.087,10,38,0,11,247,0, 3
2011.204,10,38,0,1,248,0, 2
2044.32,10,39,0,0,0,0,500
2053.087,10,39,0,287,287,0, 213
2107.454,10,39,0,165,452,0, 48
2111.87,10,39,0,1,453,0, 47
2118.904,10,39,0,47,500,0, 0
2121.854,10,39,0,2,498,0, 2
2125.62,10,39,0,2,500,0, 0
